Date Published,DeviceID,Latitude,Longitude,Accuracy,Timestamp,Confidence,geometry
2020-07-29 12:11:39.386000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156984,8.697739599999998,66,2020-07-29 11:41:49+02:00,3,POINT (8.697739599999998 50.1156984)
2020-07-29 12:31:43.699000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156852,8.6981067,115,2020-07-29 11:41:52+02:00,2,POINT (8.6981067 50.1156852)
2020-07-29 11:50:02.516000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156931,8.6981042,115,2020-07-29 11:41:57+02:00,2,POINT (8.6981042 50.1156931)
2020-07-29 11:50:02.516000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156931,8.6981042,116,2020-07-29 11:41:57+02:00,2,POINT (8.6981042 50.1156931)
2020-07-29 11:50:02.516000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156931,8.6981042,119,2020-07-29 11:41:57+02:00,2,POINT (8.6981042 50.1156931)
2020-07-29 11:50:02.516000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156931,8.6981042,115,2020-07-29 11:41:57+02:00,2,POINT (8.6981042 50.1156931)
2020-07-29 12:31:43.699000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1158509,8.698058300000001,120,2020-07-29 11:42:10+02:00,2,POINT (8.698058300000001 50.1158509)
2020-07-29 12:18:45.226000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1160031,8.698191,101,2020-07-29 11:42:14+02:00,3,POINT (8.698191 50.1160031)
2020-07-29 11:51:16.673000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.119832099999996,8.685839,73,2020-07-29 11:42:26+02:00,3,POINT (8.685839 50.1198321)
2020-07-29 12:06:45.630000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1149011,8.7001668,107,2020-07-29 11:42:27+02:00,3,POINT (8.7001668 50.1149011)
2020-07-29 12:06:45.630000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1149011,8.7001668,111,2020-07-29 11:42:27+02:00,3,POINT (8.7001668 50.1149011)
2020-07-29 11:42:59.483000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1151717,8.6986782,118,2020-07-29 11:42:35+02:00,2,POINT (8.6986782 50.1151717)
2020-07-29 12:14:54.939000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.116144899999995,8.698612599999999,115,2020-07-29 11:42:41+02:00,2,POINT (8.698612599999999 50.11614489999999)
2020-07-29 11:58:07.753000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.115713299999996,8.6983121,115,2020-07-29 11:42:49+02:00,2,POINT (8.698312100000001 50.1157133)
2020-07-29 11:50:09.419000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1146315,8.7003816,124,2020-07-29 11:43:30+02:00,2,POINT (8.7003816 50.1146315)
